id_cliente,idade,tempo_casa_meses,tipo_contrato,mensalidade,internet_fibra,suporte_tecnico,reclamacoes_6m,churn
521,27,26,Bianual,61.27,Sim,Nao,1,0
522,79,11,Mensal,83.31,Sim,Nao,1,1
523,47,14,Anual,85.52,Nao,Nao,3,0
524,38,60,Anual,104.27,Sim,Nao,1,0
525,43,23,Bianual,67.38,Nao,Nao,0,0
526,23,23,Bianual,20.0,Nao,Sim,1,0
527,37,67,Mensal,71.43,Sim,Nao,1,0
528,33,11,Anual,75.02,Sim,Nao,2,0
529,67,66,Mensal,44.14,Sim,Nao,1,0
530,21,67,Anual,73.69,Nao,Nao,0,0
531,44,44,Anual,60.97,Nao,Nao,4,0
532,66,12,Mensal,36.43,Sim,Sim,2,1
533,69,12,Anual,86.79,Nao,Sim,1,0
534,49,21,Mensal,55.91,Sim,Nao,1,0
535,31,42,Mensal,59.84,Sim,Nao,1,1
536,38,12,Bianual,58.44,Sim,Sim,4,0
537,31,33,Anual,100.89,Nao,Nao,3,0
538,59,9,Anual,68.98,Sim,Nao,2,0
539,36,39,Mensal,71.98,Nao,Nao,0,0
540,57,2,Mensal,58.98,Sim,Sim,2,1
541,58,52,Mensal,81.57,Nao,Sim,3,0
542,76,4,Mensal,103.73,Nao,Nao,0,0
543,40,15,Mensal,86.2,Sim,Nao,1,1
544,77,13,Mensal,87.17,Sim,Sim,2,1
545,42,60,Anual,85.16,Nao,Nao,2,0
546,60,4,Mensal,35.49,Sim,Nao,0,0
547,59,31,Anual,48.1,Sim,Nao,2,0
548,68,43,Bianual,64.88,Nao,Nao,0,0
549,47,38,Mensal,51.85,Nao,Sim,1,0
550,67,50,Anual,43.39,Nao,Nao,0,0
551,40,58,Mensal,23.2,Sim,Nao,1,0
552,48,29,Mensal,36.34,Sim,Sim,2,0
553,48,60,Anual,63.59,Nao,Nao,1,0
554,61,23,Mensal,68.26,Nao,Nao,0,0
555,56,71,Mensal,50.17,Sim,Nao,1,0
556,22,37,Bianual,71.97,Sim,Nao,2,0
557,68,53,Mensal,59.15,Sim,Nao,2,0
558,64,64,Anual,97.26,Nao,Sim,1,0
559,24,58,Anual,65.96,Nao,Nao,4,0
560,77,62,Mensal,87.41,Sim,Sim,1,1
561,58,39,Anual,75.08,Nao,Sim,1,0
562,23,4,Mensal,34.95,Sim,Nao,0,1
563,48,36,Mensal,67.73,Sim,Nao,1,1
564,69,14,Bianual,39.11,Nao,Nao,1,0
565,35,65,Mensal,67.3,Nao,Nao,2,0
566,75,18,Anual,51.37,Sim,Nao,2,1
567,43,17,Mensal,79.55,Nao,Nao,1,1
568,32,18,Mensal,36.44,Sim,Nao,0,1
569,40,47,Anual,70.37,Sim,Sim,0,0
570,50,42,Anual,84.31,Nao,Nao,1,0
571,60,69,Mensal,92.69,Sim,Nao,2,0
572,75,30,Anual,50.9,Nao,Sim,1,0
573,30,21,Mensal,70.44,Nao,Sim,2,0
574,77,4,Mensal,74.6,Nao,Sim,2,1
575,50,1,Anual,108.68,Sim,Nao,1,1
576,25,27,Anual,32.97,Nao,Nao,2,0
577,75,67,Mensal,47.22,Sim,Nao,0,0
578,39,38,Anual,140.11,Sim,Sim,2,1
579,56,65,Mensal,63.17,Sim,Nao,0,1
580,61,8,Bianual,22.73,Nao,Nao,1,0
581,18,7,Anual,55.44,Sim,Nao,0,0
582,31,61,Mensal,20.0,Nao,Nao,2,0
583,60,8,Mensal,76.02,Sim,Nao,1,0
584,38,4,Bianual,90.24,Nao,Nao,0,0
585,18,30,Bianual,47.21,Sim,Nao,0,0
586,19,67,Mensal,58.23,Sim,Nao,2,0
587,69,50,Mensal,93.09,Nao,Nao,1,0
588,27,8,Mensal,26.24,Sim,Nao,0,1
589,24,61,Bianual,36.96,Nao,Sim,0,0
590,52,61,Bianual,64.3,Nao,Nao,2,0
591,25,58,Anual,51.19,Nao,Nao,0,0
592,58,65,Mensal,62.65,Nao,Nao,2,0
593,51,18,Bianual,38.41,Sim,Nao,3,0
594,58,71,Mensal,75.36,Nao,Nao,0,0
595,48,24,Mensal,66.27,Nao,Nao,1,1
596,66,58,Mensal,83.73,Nao,Sim,1,1
597,57,42,Mensal,75.01,Nao,Nao,3,0
598,43,57,Anual,75.17,Nao,Sim,1,0
599,18,46,Mensal,33.84,Nao,Sim,0,0
600,34,47,Mensal,82.31,Sim,Nao,1,0
601,26,45,Anual,61.73,Sim,Nao,1,0
602,18,57,Mensal,65.84,Sim,Sim,1,0
603,34,54,Mensal,96.21,Sim,Sim,2,0
604,30,10,Mensal,52.01,Nao,Nao,1,0
605,22,60,Mensal,103.78,Sim,Nao,2,0
606,37,39,Mensal,106.11,Sim,Nao,1,0
607,49,24,Anual,88.82,Nao,Sim,3,1
608,29,38,Mensal,45.48,Nao,Nao,2,1
609,34,70,Mensal,20.0,Nao,Sim,1,0
610,19,62,Anual,96.97,Nao,Nao,0,0
611,21,61,Mensal,72.78,Sim,Sim,0,0
612,27,34,Anual,51.37,Nao,Sim,2,0
613,46,57,Mensal,99.34,Sim,Nao,0,0
614,59,28,Bianual,48.46,Sim,Nao,1,0
615,66,50,Mensal,59.4,Nao,Nao,1,0
616,57,47,Anual,83.12,Sim,Nao,1,0
617,56,18,Anual,42.16,Sim,Nao,1,0
618,76,20,Anual,67.26,Nao,Nao,2,1
619,33,5,Anual,97.23,Sim,Nao,0,1
620,67,11,Mensal,75.28,Sim,Nao,1,1
621,76,32,Mensal,101.19,Sim,Nao,2,1
622,53,35,Bianual,98.34,Sim,Sim,1,0
623,70,12,Bianual,70.19,Nao,Nao,1,0
624,26,31,Mensal,20.0,Sim,Nao,0,0
625,72,44,Anual,42.36,Sim,Nao,0,1
626,52,17,Anual,89.08,Nao,Nao,1,0
627,31,25,Anual,31.24,Nao,Nao,1,0
628,21,27,Bianual,61.83,Nao,Nao,1,0
629,62,37,Anual,78.46,Nao,Nao,0,1
630,44,27,Mensal,106.74,Nao,Nao,0,0
631,37,54,Anual,55.62,Sim,Sim,1,0
632,42,24,Mensal,53.91,Nao,Nao,1,0
633,79,32,Mensal,68.69,Sim,Nao,2,1
634,44,28,Anual,78.77,Nao,Sim,1,0
635,22,14,Anual,66.14,Nao,Sim,1,0
636,35,50,Mensal,96.23,Sim,Nao,1,0
637,27,17,Anual,50.02,Sim,Nao,0,0
638,60,22,Mensal,73.0,Sim,Nao,0,1
639,67,58,Mensal,81.13,Nao,Sim,0,0
640,70,69,Anual,59.99,Sim,Sim,1,0
641,57,49,Anual,90.99,Nao,Nao,0,0
642,65,66,Mensal,73.72,Sim,Sim,1,0
643,43,62,Mensal,89.72,Nao,Nao,0,0
644,56,35,Anual,74.85,Sim,Nao,0,0
645,24,56,Mensal,79.41,Sim,Sim,2,0
646,51,24,Bianual,54.19,Sim,Nao,0,0
647,52,34,Mensal,54.23,Sim,Sim,1,0
648,19,39,Bianual,100.61,Sim,Nao,2,1
649,51,70,Mensal,85.89,Sim,Nao,3,0
650,62,62,Mensal,44.43,Nao,Nao,1,0
651,40,36,Mensal,74.52,Nao,Nao,0,0
652,51,47,Anual,20.0,Sim,Sim,1,0
653,35,15,Bianual,55.65,Nao,Nao,0,0
654,34,58,Mensal,94.03,Nao,Sim,0,0
655,26,40,Mensal,66.87,Nao,Nao,3,0
656,38,39,Mensal,72.95,Sim,Sim,0,0
657,67,56,Anual,20.0,Sim,Nao,3,0
658,76,46,Mensal,60.19,Nao,Sim,0,1
659,57,6,Bianual,78.46,Nao,Nao,4,0
660,56,21,Mensal,81.63,Nao,Sim,2,1
661,56,13,Anual,94.06,Nao,Sim,0,0
662,47,53,Anual,64.74,Nao,Sim,4,0
663,44,3,Mensal,65.86,Nao,Sim,1,1
664,56,15,Mensal,36.7,Nao,Nao,0,0
665,66,44,Bianual,64.89,Sim,Nao,0,0
666,43,51,Mensal,38.46,Nao,Sim,5,0
667,53,37,Anual,23.8,Nao,Nao,1,0
668,47,62,Bianual,42.87,Sim,Nao,2,0
669,35,67,Mensal,107.72,Sim,Sim,0,1
670,35,10,Bianual,63.24,Nao,Nao,2,0
671,22,69,Mensal,75.5,Sim,Nao,2,0
672,45,45,Anual,57.16,Nao,Nao,1,0
673,62,46,Mensal,25.24,Sim,Nao,2,0
674,60,7,Mensal,93.4,Sim,Nao,1,1
675,79,45,Mensal,20.0,Nao,Nao,3,0
676,20,53,Mensal,56.13,Nao,Nao,0,0
677,65,42,Mensal,68.63,Nao,Nao,1,0
678,67,7,Mensal,75.76,Sim,Nao,2,0
679,45,38,Anual,51.84,Sim,Nao,1,0
680,35,68,Mensal,24.05,Sim,Nao,2,0
681,40,53,Mensal,49.97,Nao,Nao,0,0
682,60,10,Mensal,51.28,Sim,Sim,0,0
683,71,70,Mensal,50.67,Nao,Sim,1,0
684,57,70,Mensal,94.25,Nao,Sim,3,0
685,49,13,Mensal,39.66,Nao,Sim,2,0
686,58,58,Anual,77.52,Sim,Nao,2,1
687,22,30,Anual,73.96,Nao,Nao,0,0
688,55,43,Anual,94.01,Sim,Sim,3,1
689,20,33,Mensal,66.67,Nao,Nao,1,1
690,77,57,Bianual,89.78,Sim,Sim,2,0
691,73,72,Anual,65.69,Sim,Nao,3,0
692,49,58,Anual,80.86,Sim,Nao,0,0
693,41,68,Mensal,32.43,Sim,Sim,1,0
694,63,69,Mensal,20.0,Nao,Nao,0,0
695,57,7,Mensal,79.44,Nao,Nao,2,1
696,61,19,Mensal,80.78,Sim,Nao,0,1
697,49,52,Anual,81.89,Nao,Nao,0,0
698,32,43,Mensal,56.88,Sim,Sim,2,0
699,22,4,Mensal,107.24,Nao,Sim,2,1
700,35,7,Mensal,58.5,Nao,Nao,0,0
701,50,38,Mensal,80.52,Nao,Sim,5,0
702,44,45,Mensal,84.87,Nao,Nao,2,0
703,49,13,Mensal,112.97,Sim,Nao,1,1
704,35,13,Mensal,62.07,Sim,Sim,1,0
705,76,10,Mensal,53.67,Sim,Nao,1,1
706,40,41,Anual,32.55,Nao,Nao,1,0
707,70,1,Bianual,108.81,Sim,Nao,0,0
708,42,42,Bianual,80.54,Nao,Sim,3,0
709,45,35,Anual,81.33,Nao,Nao,2,0
710,55,34,Mensal,147.92,Sim,Sim,0,1
711,34,49,Anual,78.13,Nao,Nao,0,0
712,31,38,Bianual,37.44,Nao,Nao,0,0
713,41,53,Mensal,65.1,Nao,Sim,1,0
714,67,56,Mensal,45.63,Nao,Nao,1,0
715,26,67,Anual,60.1,Nao,Nao,2,0
716,45,58,Mensal,59.94,Sim,Nao,0,0
717,59,38,Anual,55.32,Nao,Sim,0,0
718,61,36,Mensal,35.17,Sim,Nao,1,0
719,44,17,Mensal,109.81,Nao,Nao,1,1
720,23,44,Anual,77.47,Sim,Sim,0,0
721,18,11,Anual,64.36,Nao,Sim,0,0
722,47,68,Anual,88.94,Sim,Nao,2,0
723,68,61,Anual,81.78,Sim,Nao,0,0
724,19,9,Bianual,76.89,Nao,Nao,2,1
725,73,57,Mensal,87.12,Sim,Nao,1,0
726,59,9,Bianual,73.35,Nao,Sim,1,0
727,18,52,Mensal,86.76,Nao,Nao,0,1
728,39,7,Mensal,88.83,Sim,Nao,0,1
729,31,36,Anual,74.07,Sim,Sim,3,1
730,76,48,Mensal,64.49,Nao,Nao,0,0
731,52,53,Bianual,108.26,Nao,Nao,1,0
732,38,31,Mensal,58.05,Nao,Sim,0,0
733,35,67,Mensal,79.78,Sim,Nao,1,0
734,52,56,Mensal,80.35,Sim,Nao,4,1
735,18,15,Anual,54.76,Nao,Nao,5,1
736,33,49,Anual,49.8,Nao,Sim,1,0
737,28,53,Mensal,61.15,Nao,Sim,2,0
738,56,25,Mensal,57.69,Nao,Nao,1,0
739,59,54,Mensal,33.55,Nao,Nao,1,0
740,46,65,Mensal,53.71,Nao,Sim,1,0
741,26,59,Anual,76.66,Nao,Nao,2,0
742,40,55,Anual,101.65,Sim,Sim,2,0
743,70,46,Mensal,83.86,Nao,Nao,0,1
744,30,20,Mensal,20.0,Sim,Nao,0,0
745,28,58,Anual,86.03,Sim,Sim,3,0
746,24,27,Mensal,56.05,Sim,Nao,1,0
747,68,39,Mensal,81.33,Sim,Nao,1,1
748,25,23,Anual,69.65,Sim,Nao,0,0
749,54,23,Mensal,65.18,Sim,Nao,2,0
750,79,12,Mensal,67.44,Sim,Sim,2,1
751,57,70,Mensal,69.44,Sim,Sim,0,0
752,43,11,Anual,103.61,Sim,Nao,1,0
753,30,7,Mensal,69.51,Sim,Nao,2,1
754,18,68,Anual,97.14,Nao,Sim,0,0
755,27,40,Mensal,93.5,Nao,Nao,1,0
756,77,32,Mensal,86.68,Sim,Sim,0,0
757,26,54,Anual,25.33,Sim,Sim,1,0
758,19,28,Mensal,97.92,Sim,Nao,2,0
759,68,10,Mensal,58.55,Sim,Nao,1,1
760,43,53,Mensal,87.89,Sim,Nao,1,0
761,40,13,Anual,45.69,Sim,Sim,3,0
762,62,40,Mensal,40.37,Nao,Sim,0,0
763,50,69,Anual,119.41,Nao,Sim,2,0
764,74,68,Mensal,46.08,Nao,Nao,0,0
765,46,26,Mensal,98.65,Sim,Nao,1,0
766,62,57,Mensal,72.96,Sim,Sim,1,0
767,72,45,Mensal,59.5,Nao,Nao,0,1
768,46,35,Anual,68.88,Nao,Nao,2,0
769,35,11,Mensal,37.47,Nao,Sim,0,0
770,78,28,Bianual,69.66,Nao,Sim,2,0
771,32,47,Mensal,42.93,Nao,Nao,0,0
772,20,72,Mensal,60.11,Sim,Sim,1,0
773,53,1,Mensal,93.13,Nao,Sim,1,1
774,79,52,Anual,76.35,Sim,Sim,1,0
775,23,61,Mensal,32.95,Nao,Nao,1,0
776,70,69,Anual,91.29,Sim,Nao,0,0
777,69,31,Bianual,69.82,Sim,Nao,1,1
778,75,9,Anual,56.45,Sim,Nao,0,0
779,44,20,Mensal,88.67,Sim,Nao,3,1
780,33,62,Anual,65.82,Nao,Sim,3,0
781,49,64,Mensal,40.86,Sim,Nao,1,0
782,26,46,Mensal,116.2,Sim,Nao,1,0
783,70,9,Mensal,69.57,Sim,Nao,2,1
784,59,9,Anual,67.97,Nao,Sim,2,0
785,47,35,Mensal,59.87,Nao,Nao,1,0
786,49,43,Anual,99.5,Nao,Sim,0,0
787,62,3,Anual,56.88,Sim,Sim,1,0
788,50,50,Mensal,31.38,Sim,Nao,0,0
789,70,40,Mensal,53.03,Sim,Sim,0,0
790,75,1,Anual,103.17,Sim,Sim,0,0
791,76,7,Mensal,90.8,Sim,Nao,2,1
792,56,33,Mensal,63.62,Nao,Nao,2,0
793,64,53,Mensal,104.33,Nao,Nao,1,0
794,37,60,Bianual,88.7,Sim,Sim,2,0
795,20,32,Mensal,63.34,Nao,Nao,3,0
796,42,22,Mensal,65.85,Sim,Sim,1,1
797,72,70,Mensal,78.23,Sim,Nao,1,0
798,26,34,Mensal,49.2,Nao,Sim,4,1
799,51,23,Bianual,70.11,Nao,Sim,2,0
800,29,32,Mensal,77.71,Nao,Nao,2,0
801,44,1,Anual,27.83,Nao,Sim,1,0
802,26,22,Anual,65.27,Sim,Nao,0,0
803,63,38,Mensal,62.42,Nao,Sim,0,0
804,68,67,Anual,95.7,Nao,Nao,1,0
805,65,54,Bianual,23.89,Sim,Sim,1,0
806,61,57,Anual,60.46,Nao,Nao,0,0
807,32,40,Anual,57.96,Nao,Sim,1,0
808,50,8,Mensal,94.0,Nao,Sim,2,1
809,24,29,Anual,68.91,Sim,Sim,2,1
810,41,72,Mensal,114.9,Sim,Nao,1,0
811,49,4,Anual,86.56,Nao,Nao,1,0
812,59,64,Mensal,59.74,Nao,Sim,3,0
813,24,50,Anual,75.99,Sim,Sim,0,0
814,68,21,Bianual,61.15,Sim,Sim,2,0
815,46,57,Anual,91.48,Sim,Sim,1,0
816,72,61,Mensal,36.7,Sim,Nao,3,0
817,50,4,Anual,49.41,Nao,Sim,1,0
818,51,8,Bianual,81.39,Nao,Nao,0,0
819,60,48,Anual,100.64,Nao,Nao,0,0
820,68,72,Bianual,20.0,Nao,Sim,0,0
821,27,2,Anual,104.36,Nao,Sim,0,0
822,49,48,Bianual,66.5,Nao,Sim,1,0
823,19,10,Mensal,22.9,Sim,Sim,0,1
824,47,47,Mensal,20.0,Sim,Nao,2,0
825,68,45,Anual,31.77,Nao,Sim,5,0
826,71,7,Bianual,69.51,Nao,Sim,1,1
827,35,50,Mensal,68.35,Sim,Sim,0,0
828,41,65,Mensal,85.83,Nao,Nao,2,0
829,52,63,Mensal,56.26,Nao,Sim,0,0
830,42,3,Anual,42.3,Sim,Nao,3,1
831,29,18,Bianual,59.67,Nao,Sim,0,0
832,36,18,Anual,70.84,Sim,Sim,0,0
833,43,33,Mensal,75.77,Nao,Nao,2,1
834,50,11,Mensal,50.27,Nao,Nao,1,1
835,75,62,Bianual,92.54,Nao,Nao,0,0
836,51,56,Mensal,54.47,Nao,Nao,1,0
837,42,59,Mensal,48.26,Nao,Sim,2,0
838,58,15,Mensal,56.44,Sim,Sim,1,0
839,65,2,Anual,96.87,Sim,Sim,1,1
840,44,66,Mensal,66.68,Nao,Nao,0,0
841,48,21,Mensal,52.64,Nao,Nao,0,0
842,31,48,Mensal,93.15,Nao,Nao,0,1
843,71,66,Bianual,123.57,Nao,Nao,3,0
844,71,3,Mensal,75.24,Nao,Nao,2,1
845,28,1,Mensal,100.85,Nao,Nao,2,1
846,39,1,Mensal,95.9,Nao,Nao,1,0
847,34,12,Mensal,54.86,Sim,Nao,0,1
848,75,4,Anual,70.67,Nao,Nao,2,0
849,22,60,Anual,37.94,Nao,Sim,0,0
850,30,44,Mensal,64.88,Nao,Sim,0,0
851,37,71,Bianual,54.35,Sim,Nao,1,0
852,52,58,Mensal,59.93,Nao,Sim,0,0
853,33,70,Bianual,51.25,Nao,Sim,1,0
854,51,18,Mensal,62.82,Sim,Nao,0,1
855,64,21,Mensal,83.31,Sim,Nao,0,0
856,69,62,Bianual,67.01,Nao,Sim,0,0
857,24,18,Bianual,23.39,Nao,Sim,1,0
858,26,5,Anual,51.35,Nao,Nao,2,1
859,23,49,Anual,32.02,Nao,Nao,0,0
860,74,58,Anual,76.1,Sim,Nao,0,0
861,58,70,Anual,82.58,Sim,Sim,5,0
862,50,67,Mensal,76.41,Nao,Sim,0,0
863,67,9,Mensal,50.31,Sim,Sim,3,0
864,54,56,Anual,76.17,Sim,Nao,3,0
865,32,61,Anual,58.25,Sim,Nao,1,0
866,49,51,Bianual,41.54,Sim,Nao,3,0
867,61,60,Mensal,88.55,Sim,Sim,1,0
868,20,61,Mensal,90.45,Nao,Nao,4,0
869,55,33,Mensal,93.72,Nao,Nao,1,0
870,48,3,Anual,54.79,Nao,Nao,0,1
871,22,33,Mensal,99.48,Sim,Nao,0,1
872,34,15,Bianual,57.66,Nao,Nao,1,0
873,45,9,Mensal,86.34,Sim,Nao,1,1
874,39,9,Mensal,57.23,Sim,Nao,0,0
875,35,51,Anual,64.4,Sim,Nao,0,1
876,58,37,Mensal,20.0,Nao,Sim,0,0
877,43,39,Anual,62.45,Nao,Sim,0,0
878,48,54,Mensal,72.28,Nao,Sim,2,0
879,67,40,Mensal,59.75,Sim,Sim,3,1
880,23,46,Anual,113.9,Sim,Nao,1,0
881,40,7,Bianual,40.94,Nao,Sim,0,0
882,22,62,Mensal,55.91,Sim,Sim,0,0
883,75,33,Mensal,47.38,Nao,Sim,3,1
884,29,12,Anual,55.91,Nao,Nao,1,1
885,68,59,Bianual,95.79,Nao,Nao,2,0
886,29,53,Anual,106.95,Sim,Nao,1,0
887,38,4,Anual,52.48,Sim,Sim,3,0
888,55,14,Mensal,51.92,Sim,Nao,3,1
889,69,2,Anual,41.07,Nao,Sim,2,1
890,29,20,Bianual,102.66,Nao,Nao,1,0
891,31,8,Bianual,98.03,Sim,Sim,0,0
892,72,52,Anual,67.35,Nao,Nao,1,0
893,37,38,Anual,35.1,Sim,Nao,0,0
894,31,71,Bianual,37.33,Sim,Nao,2,0
895,64,54,Mensal,74.27,Sim,Nao,0,0
896,23,45,Mensal,83.73,Nao,Sim,0,0
897,71,37,Bianual,20.0,Sim,Sim,0,0
898,72,4,Mensal,61.97,Sim,Sim,3,1
899,71,6,Mensal,110.46,Sim,Sim,3,1
900,36,45,Mensal,64.56,Sim,Nao,3,0
901,25,1,Anual,107.24,Nao,Nao,2,1
902,44,4,Anual,86.23,Sim,Nao,1,0
903,38,16,Anual,42.89,Nao,Nao,2,0
904,77,64,Mensal,62.68,Nao,Sim,2,0
905,57,34,Mensal,66.78,Sim,Sim,1,0
906,76,52,Mensal,46.19,Nao,Nao,1,0
907,64,30,Bianual,45.75,Nao,Sim,0,0
908,62,13,Mensal,107.67,Nao,Nao,1,1
909,24,27,Anual,45.57,Sim,Nao,3,0
910,22,7,Anual,96.96,Nao,Nao,0,1
911,20,56,Anual,59.09,Nao,Nao,1,0
912,54,14,Anual,69.36,Sim,Nao,0,0
913,30,28,Anual,84.05,Nao,Nao,1,0
914,79,71,Anual,55.04,Sim,Nao,1,0
915,26,43,Mensal,84.2,Nao,Nao,0,0
916,76,34,Mensal,20.0,Nao,Nao,1,0
917,59,40,Mensal,80.99,Nao,Sim,5,1
918,24,57,Mensal,20.0,Sim,Nao,1,0
919,21,19,Anual,64.33,Nao,Sim,1,0
920,42,46,Mensal,91.36,Sim,Nao,3,1
921,39,63,Anual,85.56,Nao,Nao,1,0
922,37,42,Mensal,37.54,Nao,Sim,1,0
923,50,33,Anual,40.76,Sim,Sim,0,0
924,26,11,Mensal,52.78,Nao,Sim,2,1
925,26,18,Mensal,74.66,Nao,Nao,0,1
926,61,69,Mensal,20.0,Nao,Nao,3,0
927,79,39,Anual,69.67,Sim,Nao,0,0
928,34,22,Mensal,77.79,Sim,Nao,3,1
929,75,31,Anual,62.92,Sim,Nao,1,0
930,39,42,Anual,83.13,Nao,Nao,1,0
931,38,39,Bianual,75.59,Sim,Nao,2,0
932,23,51,Anual,56.46,Sim,Sim,1,0
933,44,19,Anual,21.6,Sim,Nao,3,0
934,48,47,Anual,73.34,Nao,Nao,0,0
935,59,32,Mensal,46.17,Sim,Sim,2,1
936,27,68,Anual,55.54,Nao,Nao,0,0
937,29,12,Mensal,81.98,Sim,Sim,0,0
938,44,11,Anual,105.43,Nao,Nao,2,0
939,22,34,Mensal,69.05,Nao,Nao,0,0
940,26,37,Mensal,83.85,Nao,Sim,1,0
941,57,50,Anual,33.89,Nao,Nao,0,0
942,77,30,Mensal,76.14,Sim,Nao,1,1
943,53,66,Mensal,68.5,Sim,Sim,0,0
944,26,35,Mensal,100.73,Sim,Nao,0,0
945,79,10,Anual,56.49,Sim,Nao,0,0
946,50,9,Mensal,63.96,Nao,Nao,0,1
947,62,71,Mensal,96.47,Nao,Nao,0,0
948,30,10,Bianual,67.7,Nao,Sim,0,0
949,53,69,Bianual,42.28,Sim,Sim,2,0
950,22,21,Mensal,133.79,Nao,Nao,1,1
951,56,7,Mensal,43.04,Nao,Sim,1,1
952,30,22,Mensal,68.38,Nao,Nao,0,0
953,74,45,Bianual,78.67,Sim,Nao,1,0
954,21,31,Mensal,76.69,Nao,Nao,0,1
955,58,57,Mensal,65.26,Nao,Nao,1,0
956,26,44,Mensal,65.38,Sim,Nao,0,1
957,60,29,Anual,64.13,Nao,Nao,0,0
958,48,46,Mensal,42.1,Nao,Nao,1,0
959,77,70,Anual,123.76,Sim,Sim,0,0
960,58,30,Mensal,64.5,Sim,Nao,1,1
961,41,12,Anual,84.92,Sim,Sim,1,0
962,23,30,Anual,61.63,Nao,Sim,0,0
963,54,61,Mensal,61.13,Nao,Sim,3,0
964,45,16,Mensal,58.61,Nao,Nao,2,1
965,21,69,Mensal,31.25,Sim,Nao,3,0
966,54,43,Anual,65.98,Nao,Nao,5,0
967,31,44,Mensal,59.82,Nao,Nao,3,0
968,32,23,Anual,99.29,Nao,Nao,2,0
969,18,67,Mensal,40.08,Nao,Sim,3,0
970,41,3,Anual,55.57,Nao,Sim,1,0
971,31,22,Anual,47.54,Sim,Sim,3,1
972,22,31,Mensal,106.06,Sim,Nao,1,0
973,44,35,Mensal,48.26,Nao,Sim,2,0
974,31,35,Anual,84.06,Sim,Nao,2,0
975,26,11,Mensal,94.25,Sim,Sim,3,1
976,46,17,Anual,66.35,Nao,Nao,2,1
977,21,7,Bianual,35.58,Nao,Nao,0,0
978,79,42,Mensal,35.9,Nao,Nao,0,0
979,47,26,Mensal,91.49,Sim,Sim,1,0
980,79,41,Mensal,38.49,Nao,Nao,0,0
981,72,43,Mensal,79.8,Nao,Sim,1,0
982,78,51,Bianual,72.86,Sim,Nao,0,0
983,51,40,Bianual,79.43,Sim,Sim,0,0
984,44,47,Mensal,81.79,Sim,Nao,0,0
985,62,43,Bianual,46.66,Nao,Nao,0,0
986,23,47,Mensal,45.61,Nao,Nao,1,0
987,70,45,Bianual,87.87,Nao,Nao,1,0
988,38,23,Anual,54.27,Sim,Sim,3,0
989,18,18,Mensal,20.0,Sim,Nao,1,0
990,32,57,Anual,86.22,Nao,Sim,1,0
991,33,25,Anual,44.09,Nao,Sim,1,0
992,18,40,Mensal,81.68,Sim,Sim,2,0
993,59,15,Mensal,104.82,Nao,Sim,2,1
994,23,32,Anual,70.42,Nao,Sim,0,0
995,70,39,Mensal,94.89,Nao,Nao,1,0
996,46,46,Mensal,73.84,Sim,Sim,1,0
997,62,38,Mensal,109.69,Nao,Nao,2,1
998,39,26,Anual,43.45,Nao,Sim,3,1
999,26,70,Mensal,69.79,Nao,Nao,2,0
1000,29,37,Mensal,86.83,Sim,Sim,1,0
1001,58,59,Mensal,65.24,Sim,Sim,2,0
1002,62,54,Mensal,98.81,Sim,Nao,1,0
1003,34,41,Anual,59.2,Nao,Nao,1,0
1004,40,64,Mensal,121.73,Nao,Nao,2,0
1005,76,10,Anual,123.05,Nao,Sim,2,1
1006,70,67,Mensal,77.05,Nao,Nao,2,0
1007,43,62,Anual,83.82,Sim,Nao,2,0
1008,32,37,Mensal,99.79,Nao,Nao,1,0
1009,36,53,Anual,40.32,Sim,Sim,0,0
1010,51,38,Mensal,37.2,Nao,Sim,1,0
1011,53,20,Bianual,101.41,Sim,Sim,2,0
1012,29,58,Mensal,76.85,Sim,Nao,0,0
1013,22,18,Mensal,64.34,Nao,Sim,1,0
1014,48,23,Anual,70.28,Nao,Sim,1,1
1015,67,38,Mensal,20.0,Nao,Nao,1,0
1016,27,61,Mensal,65.24,Sim,Nao,1,1
1017,43,28,Anual,51.17,Nao,Nao,2,0
1018,28,36,Anual,92.95,Sim,Nao,4,1
1019,33,3,Anual,94.88,Nao,Sim,3,1
1020,55,9,Bianual,84.42,Nao,Nao,1,0
1021,35,5,Mensal,79.89,Sim,Sim,1,0
1022,34,6,Mensal,32.57,Sim,Sim,0,0
1023,79,63,Anual,84.77,Sim,Nao,0,0
1024,28,61,Mensal,85.73,Sim,Sim,3,0
1025,29,60,Mensal,101.13,Nao,Nao,0,0
1026,75,5,Mensal,122.96,Sim,Nao,0,1
1027,52,6,Mensal,27.69,Sim,Sim,0,0
1028,20,21,Mensal,60.29,Nao,Sim,1,0
1029,44,41,Mensal,51.44,Nao,Sim,0,0
1030,53,25,Anual,74.31,Nao,Sim,0,0
1031,33,36,Anual,70.34,Nao,Nao,1,0
1032,51,13,Bianual,64.15,Nao,Nao,1,0
1033,58,53,Mensal,95.69,Sim,Sim,0,0
1034,33,23,Mensal,42.46,Nao,Sim,0,0
1035,68,5,Anual,43.97,Nao,Nao,2,0
1036,46,54,Mensal,44.39,Nao,Nao,3,0
1037,77,66,Mensal,60.99,Nao,Nao,2,0
1038,23,2,Anual,39.29,Nao,Sim,1,0
1039,38,32,Anual,68.79,Sim,Nao,1,1
1040,62,60,Mensal,65.86,Nao,Sim,1,0
1041,73,51,Anual,50.34,Sim,Nao,1,0
